index 1,index 2,ID 1,ID 2,correlation,distance (km)
3014,3507,iso2k_IC09KANG01A,pages2k_Arc_031,1.0,0.0
3030,3542,iso2k_IC11KIPW01A,pages2k_Arc_151,0.9999999995576065,0.0
