archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
tree,N/A,N/A,australia_newz085,FE23_australia_newz085,300.0,-36.96666666666667,174.56666666666666,Huia,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz085.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Ahmed,TRW,AGAU,standardized_anomalies,CE
tree,N/A,N/A,australia_newz086,FE23_australia_newz086,274.0,-36.2,175.13333333333333,LittleBarrierIsland,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz086.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Ahmed,TRW,AGAU,standardized_anomalies,CE
tree,N/A,N/A,australia_newz087,FE23_australia_newz087,80.0,-37.916666666666664,174.91666666666666,Kawhia,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz087.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Buckley,TRW,AGAU,standardized_anomalies,CE
tree,N/A,N/A,australia_newz088,FE23_australia_newz088,350.0,-36.9,175.55,ManaiaSanctuary,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz088.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Ahmed,TRW,AGAU,standardized_anomalies,CE
tree,N/A,N/A,australia_newz089,FE23_australia_newz089,650.0,-36.21666666666667,175.03333333333333,Mt.Moehau,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz089.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Palmer,TRW,AGAU,standardized_anomalies,CE
tree,N/A,N/A,australia_newz090,FE23_australia_newz090,375.0,-37.21666666666667,175.03333333333333,Mt.William,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz090.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Ahmed,TRW,AGAU,standardized_anomalies,CE
tree,N/A,N/A,australia_newz091,FE23_australia_newz091,350.0,-37.6,175.86666666666667,Katikati,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz091.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Ahmed,TRW,AGAU,standardized_anomalies,CE
tree,N/A,N/A,australia_newz092,FE23_australia_newz092,400.0,-37.06666666666667,175.13333333333333,KoniniForks,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz092.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dunwiddie,TRW,AGAU,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ001,FE23_asia_russ001,150.0,66.83333333333333,65.75,PolarUralsUpperTimberlineNearSpringSite,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ001.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LASI,standardized_anomalies,CE
tree,N/A,N/A,asia_russ002,FE23_asia_russ002,550.0,64.66666666666667,60.0,SubpolarUralsUpperTimberlineNearSpringSite,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ002.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LASI,standardized_anomalies,CE
tree,temperature+moisture,N/A,asia_russ003,FE23_asia_russ003,800.0,59.583333333333336,59.166666666666664,NorthUralsUpperTimberlineNearSpringSite,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ003.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LASI,standardized_anomalies,CE
tree,moisture,N/A,asia_russ004,FE23_asia_russ004,1000.0,54.5,58.833333333333336,SouthUralsSubalpineBeltNearSpringSite,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ004.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LASI,standardized_anomalies,CE
tree,temperature,N/A,asia_russ014,FE23_asia_russ014,900.0,55.9,158.8,EssoVillageKamchatka,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ014.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LAGM,standardized_anomalies,CE
tree,temperature,N/A,asia_russ015,FE23_asia_russ015,750.0,55.81666666666667,160.16666666666666,TolbachekVolcanoKamchatka,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ015.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ016,FE23_asia_russ016,150.0,66.26666666666667,30.8,PääjärviPyaozera,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ016.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Meriläinen,TRW,PISY,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ019,FE23_asia_russ019,40.0,72.5,105.16666666666667,LukunskaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ019.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Jacoby,TRW,LAGM,standardized_anomalies,CE
tree,moisture,N/A,asia_russ020w,FE23_asia_russ020w,700.0,53.6,105.0,"Baikalsee,Irkutsk",https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ020w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ021w,FE23_asia_russ021w,250.0,66.86666666666666,65.63333333333334,PolarUral(historisch),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ021w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ022w,FE23_asia_russ022w,250.0,66.86666666666666,65.63333333333334,PolarUral(rezent),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ022w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ023w,FE23_asia_russ023w,15.0,66.66666666666667,82.33333333333333,Sidorovsk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ023w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ024w,FE23_asia_russ024w,130.0,70.6,104.25,KotuykanRiverB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ024w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ025w,FE23_asia_russ025w,130.0,69.78333333333333,119.11666666666666,OlenokRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ025w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ027w,FE23_asia_russ027w,60.0,68.25,80.18333333333334,Indikyakha-River,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ027w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ028w,FE23_asia_russ028w,160.0,67.96666666666667,88.91666666666667,KulyumbeRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ028w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ029w,FE23_asia_russ029w,50.0,70.51666666666667,89.5,IkonRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ029w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ030w,FE23_asia_russ030w,160.0,67.96666666666667,88.91666666666667,KulyumbeRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ030w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ031w,FE23_asia_russ031w,60.0,69.58333333333333,90.5,OzeraLama,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ031w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ032w,FE23_asia_russ032w,80.0,66.13333333333334,71.66666666666667,NadimRiverB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ032w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ033w,FE23_asia_russ033w,30.0,66.08333333333333,77.68333333333334,YevoyakhaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ033w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ034w,FE23_asia_russ034w,90.0,66.81666666666666,69.28333333333333,ShchuchyeRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ034w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ035w,FE23_asia_russ035w,90.0,67.2,69.83333333333333,KhadytaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ035w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,N/A,N/A,asia_russ036w,FE23_asia_russ036w,230.0,64.91666666666667,42.5,Pinega,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ036w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,N/A,N/A,asia_russ037w,FE23_asia_russ037w,100.0,65.5,72.65,KheygiyakhaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ037w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ038w,FE23_asia_russ038w,130.0,70.26666666666667,103.51666666666667,KotuyRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ038w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,N/A,N/A,asia_russ039w,FE23_asia_russ039w,230.0,64.91666666666667,42.5,Pinega,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ039w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCAB,standardized_anomalies,CE
tree,N/A,N/A,asia_russ040w,FE23_asia_russ040w,70.0,65.6,50.63333333333333,Nonburg,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ040w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,N/A,N/A,asia_russ041w,FE23_asia_russ041w,70.0,65.6,50.63333333333333,Nonburg,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ041w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,N/A,N/A,asia_russ042w,FE23_asia_russ042w,65.0,66.21666666666667,56.333333333333336,ShchelyBozh,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ042w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,temperature,N/A,asia_russ043w,FE23_asia_russ043w,120.0,63.43333333333333,43.55,Voroney,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ043w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCAB,standardized_anomalies,CE
tree,temperature,N/A,asia_russ044w,FE23_asia_russ044w,120.0,63.43333333333333,43.55,Voroney,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ044w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,temperature,N/A,asia_russ045w,FE23_asia_russ045w,120.0,63.43333333333333,43.55,Voroney,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ045w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,temperature,N/A,asia_russ046w,FE23_asia_russ046w,65.0,66.21666666666667,56.333333333333336,ShchelyBozh,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ046w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,temperature,N/A,asia_russ047w,FE23_asia_russ047w,70.0,64.25,53.56666666666667,Kedvaran,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ047w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ048w,FE23_asia_russ048w,300.0,68.6,112.25,Olenjok,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ048w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,moisture,N/A,asia_russ049w,FE23_asia_russ049w,60.0,62.166666666666664,44.416666666666664,VerhnajaToima,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ049w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCAB,standardized_anomalies,CE
tree,N/A,N/A,asia_russ050w,FE23_asia_russ050w,180.0,66.51666666666667,122.33333333333333,Zhigansk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ050w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,N/A,N/A,asia_russ051w,FE23_asia_russ051w,60.0,62.166666666666664,44.416666666666664,VerhnajaToima,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ051w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,temperature,N/A,asia_russ052w,FE23_asia_russ052w,60.0,62.166666666666664,44.416666666666664,VerhnajaToimaB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ052w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,N/A,N/A,asia_russ053w,FE23_asia_russ053w,100.0,67.45,142.61666666666667,Zhaschiviersk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ053w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,moisture,N/A,asia_russ055w,FE23_asia_russ055w,100.0,63.38333333333333,125.8,Khotugn-Uladan-Tukulan,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ055w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ056w,FE23_asia_russ056w,35.0,66.88333333333334,51.95,Charijaga,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ056w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,N/A,N/A,asia_russ057w,FE23_asia_russ057w,400.0,62.46666666666667,137.75,KhandigaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ057w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ058w,FE23_asia_russ058w,35.0,66.88333333333334,51.95,Charijaga,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ058w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,N/A,N/A,asia_russ059w,FE23_asia_russ059w,130.0,69.28333333333333,125.33333333333333,Uel-Siktjachriver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ059w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ060w,FE23_asia_russ060w,70.0,64.91666666666667,42.5,Leshukonskoe,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ060w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,temperature,N/A,asia_russ061w,FE23_asia_russ061w,70.0,64.25,53.56666666666667,Kedvaran,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ061w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,temperature,N/A,asia_russ062w,FE23_asia_russ062w,70.0,64.25,53.56666666666667,Kedvaran,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ062w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ063w,FE23_asia_russ063w,45.0,68.41666666666667,143.16666666666666,AyandinaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ063w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,temperature,N/A,asia_russ064w,FE23_asia_russ064w,65.0,66.21666666666667,56.333333333333336,ShchelyBozh,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ064w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ065w,FE23_asia_russ065w,150.0,69.76666666666667,112.81666666666666,KuonamkaRiver(trocken),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ065w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ066w,FE23_asia_russ066w,400.0,62.46666666666667,137.75,KhandigaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ066w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ069w,FE23_asia_russ069w,150.0,69.76666666666667,112.81666666666666,KuonamkaRiver(feucht),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ069w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ070w,FE23_asia_russ070w,450.0,63.516666666666666,151.71666666666667,Seimchan-river,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ070w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ071w,FE23_asia_russ071w,15.0,66.66666666666667,82.33333333333333,Sidorovsk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ071w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,N/A,N/A,asia_russ072w,FE23_asia_russ072w,160.0,60.7,51.38333333333333,Nyuchpas,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ072w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCAB,standardized_anomalies,CE
tree,temperature,N/A,asia_russ073w,FE23_asia_russ073w,130.0,65.33333333333333,41.11666666666667,Zolotica,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ073w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,N/A,N/A,asia_russ074w,FE23_asia_russ074w,160.0,60.7,51.38333333333333,Nyuchpas,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ074w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,temperature+moisture,N/A,asia_russ075w,FE23_asia_russ075w,160.0,60.7,51.38333333333333,Nyuchpas,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ075w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ076w,FE23_asia_russ076w,150.0,71.9,111.03333333333333,Popigay,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ076w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ077w,FE23_asia_russ077w,140.0,71.7,118.58333333333333,Ary-Ongorbynf-RiverA,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ077w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ078w,FE23_asia_russ078w,80.0,69.11666666666666,84.5,KhetaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ078w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,N/A,N/A,asia_russ079w,FE23_asia_russ079w,80.0,69.11666666666666,84.5,KhetaRiverjungeBäume,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ079w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ080w,FE23_asia_russ080w,70.0,72.45,101.75,NovojaRieka,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ080w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,moisture,N/A,asia_russ081w,FE23_asia_russ081w,25.0,61.36666666666667,30.9,Valaam,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ081w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ082w,FE23_asia_russ082w,30.0,66.08333333333333,77.68333333333334,YevoyakhaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ082w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,N/A,N/A,asia_russ083w,FE23_asia_russ083w,210.0,63.38333333333333,32.31666666666667,Sukkozero,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ083w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ084w,FE23_asia_russ084w,100.0,65.38333333333334,72.86666666666666,KheygiyakhaRiverB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ084w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ085w,FE23_asia_russ085w,600.0,61.15,136.56666666666666,TschuchonoiRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ085w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
tree,temperature,N/A,asia_russ086w,FE23_asia_russ086w,600.0,61.15,136.56666666666666,TschuchonoiRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ086w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ087w,FE23_asia_russ087w,140.0,68.45,147.58333333333334,AlageaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ087w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ088w,FE23_asia_russ088w,500.0,66.21666666666667,165.41666666666666,BalshoiaAnui,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ088w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ089w,FE23_asia_russ089w,150.0,65.1,154.93333333333334,Bulunriver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ089w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ090w,FE23_asia_russ090w,600.0,64.53333333333333,143.11666666666667,UstNera,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ090w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ091w,FE23_asia_russ091w,300.0,65.15,149.43333333333334,RossochaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ091w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ092w,FE23_asia_russ092w,20.0,67.46666666666667,76.76666666666667,KhadutteRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ092w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ093w,FE23_asia_russ093w,140.0,68.76666666666667,32.8,Murmashi,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ093w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,asia_russ094w,FE23_asia_russ094w,550.0,69.53333333333333,97.53333333333333,AyakliRiverA,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ094w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE
tree,N/A,N/A,asia_russ095w,FE23_asia_russ095w,340.0,62.6,58.8,Ukyu,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ095w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE
