archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
speleothem,N/A,N/A,Pau d'Alho cave,sisal_128.0_87,340.0,-15.2055,-56.8,Pau d'Alho cave,10.1038/srep24762,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Skala Marion cave,sisal_136.0_89,41.0,40.6387,24.5144,Skala Marion cave,10.1016/j.palaeo.2017.10.021,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Skala Marion cave,sisal_136.0_90,41.0,40.6387,24.5144,Skala Marion cave,10.1016/j.palaeo.2017.10.021,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Skala Marion cave,sisal_136.0_91,41.0,40.6387,24.5144,Skala Marion cave,10.1016/j.palaeo.2017.10.021,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Soylegrotta cave,sisal_137.0_92,280.0,66.0,14.0,Soylegrotta cave,10.1016/s0031-0182(00)00225-x,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Soylegrotta cave,sisal_137.0_93,280.0,66.0,14.0,Soylegrotta cave,10.1016/s0031-0182(00)00225-x,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Soylegrotta cave,sisal_137.0_94,280.0,66.0,14.0,Soylegrotta cave,10.1016/s0031-0182(00)00225-x,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Taurius cave,sisal_144.0_95,230.0,-15.5333,167.0167,Taurius cave,10.1130/g34718.1,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Taurius cave,sisal_144.0_96,230.0,-15.5333,167.0167,Taurius cave,10.1130/g34718.1,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Taurius cave,sisal_144.0_97,230.0,-15.5333,167.0167,Taurius cave,10.1130/g34718.1,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Torrinha cave,sisal_146.0_98,680.0,-12.3495,-41.6038,Torrinha cave,10.1029/2012gl053936,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Torrinha cave,sisal_146.0_99,680.0,-12.3495,-41.6038,Torrinha cave,10.1029/2012gl053936,SISAL v3,mixed,d13C,N/A,permil,CE
speleothem,N/A,N/A,Torrinha cave,sisal_146.0_100,680.0,-12.3495,-41.6038,Torrinha cave,10.1029/2012gl053936,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Tzabnah cave,sisal_147.0_101,20.0,20.73,-89.716,Tzabnah cave,10.1016/j.epsl.2010.08.016,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Tzabnah cave,sisal_147.0_102,20.0,20.73,-89.716,Tzabnah cave,10.1016/j.epsl.2010.08.016,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Wah Shikhar cave,sisal_148.0_103,1290.0,25.25,91.8667,Wah Shikhar cave,10.1029/2011gl047713,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Wah Shikhar cave,sisal_148.0_104,1290.0,25.25,91.8667,Wah Shikhar cave,10.1029/2011gl047713,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Wah Shikhar cave,sisal_148.0_105,1290.0,25.25,91.8667,Wah Shikhar cave,10.1029/2011gl047713,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Chilibrillo cave,sisal_167.0_106,60.0,9.1741,-79.6164,Chilibrillo cave,10.1029/2004jd004694,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Chilibrillo cave,sisal_167.0_107,60.0,9.1741,-79.6164,Chilibrillo cave,10.1029/2004jd004694,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Chilibrillo cave,sisal_167.0_108,60.0,9.1741,-79.6164,Chilibrillo cave,10.1029/2004jd004694,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Furong cave,sisal_172.0_109,480.0,29.2289,107.9036,Furong cave,10.1016/j.jseaes.2010.06.011,SISAL v3,aragonite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Furong cave,sisal_172.0_110,480.0,29.2289,107.9036,Furong cave,10.1016/j.jseaes.2010.06.011,SISAL v3,aragonite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Furong cave,sisal_172.0_111,480.0,29.2289,107.9036,Furong cave,10.1016/j.jseaes.2010.06.011,SISAL v3,aragonite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Macal Chasm,sisal_178.0_112,530.0,16.883,-89.108,Macal Chasm,10.1016/j.palaeo.2016.07.007,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Macal Chasm,sisal_178.0_113,530.0,16.883,-89.108,Macal Chasm,10.1016/j.palaeo.2016.07.007,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Macal Chasm,sisal_178.0_114,530.0,16.883,-89.108,Macal Chasm,10.1016/j.palaeo.2016.07.007,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Anjohibe,sisal_187.0_115,131.0,-15.53,46.88,Anjohibe,10.1016/j.quascirev.2016.01.007,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Anjohibe,sisal_187.0_116,131.0,-15.53,46.88,Anjohibe,10.1016/j.quascirev.2016.01.007,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Anjohibe,sisal_187.0_117,131.0,-15.53,46.88,Anjohibe,10.1016/j.quascirev.2016.01.007,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Anjohibe,sisal_188.0_118,131.0,-15.53,46.88,Anjohibe,10.1016/j.quascirev.2017.03.017,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Anjohibe,sisal_188.0_119,131.0,-15.53,46.88,Anjohibe,10.1016/j.quascirev.2017.03.017,SISAL v3,mixed,d13C,N/A,permil,CE
speleothem,N/A,N/A,Anjohibe,sisal_188.0_120,131.0,-15.53,46.88,Anjohibe,10.1016/j.quascirev.2017.03.017,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Anjohibe,sisal_189.0_121,131.0,-15.53,46.88,Anjohibe,10.1016/j.palaeo.2017.01.003,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Anjohibe,sisal_189.0_122,131.0,-15.53,46.88,Anjohibe,10.1016/j.palaeo.2017.01.003,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Anjohibe,sisal_189.0_123,131.0,-15.53,46.88,Anjohibe,10.1016/j.palaeo.2017.01.003,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Anjohibe,sisal_190.0_124,131.0,-15.53,46.88,Anjohibe,10.5194/cp-2016-137,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Anjohibe,sisal_190.0_125,131.0,-15.53,46.88,Anjohibe,10.5194/cp-2016-137,SISAL v3,mixed,d13C,N/A,permil,CE
speleothem,N/A,N/A,Anjohibe,sisal_190.0_126,131.0,-15.53,46.88,Anjohibe,10.5194/cp-2016-137,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Dante cave,sisal_197.0_127,1400.0,-19.4,17.8833,Dante cave,10.1016/j.palaeo.2013.02.030,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Dante cave,sisal_197.0_128,1400.0,-19.4,17.8833,Dante cave,10.1016/j.palaeo.2013.02.030,SISAL v3,mixed,d13C,N/A,permil,CE
speleothem,N/A,N/A,Dante cave,sisal_197.0_129,1400.0,-19.4,17.8833,Dante cave,10.1016/j.palaeo.2013.02.030,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Dante cave,sisal_198.0_130,1400.0,-19.4,17.8833,Dante cave,10.1177/0959683616660170,SISAL v3,aragonite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Dante cave,sisal_198.0_131,1400.0,-19.4,17.8833,Dante cave,10.1177/0959683616660170,SISAL v3,aragonite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Dante cave,sisal_198.0_132,1400.0,-19.4,17.8833,Dante cave,10.1177/0959683616660170,SISAL v3,aragonite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Klapferloch cave,sisal_201.0_133,1140.0,46.95,10.55,Klapferloch cave,10.1002/jqs.1490,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Klapferloch cave,sisal_201.0_134,1140.0,46.95,10.55,Klapferloch cave,10.1002/jqs.1490,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Klapferloch cave,sisal_201.0_135,1140.0,46.95,10.55,Klapferloch cave,10.1002/jqs.1490,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Lapa Doce cave,sisal_203.0_136,680.0,-12.3344,-41.6043,Lapa Doce cave,10.1029/2012gl053936,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Lapa Doce cave,sisal_203.0_137,680.0,-12.3344,-41.6043,Lapa Doce cave,10.1029/2012gl053936,SISAL v3,mixed,d13C,N/A,permil,CE
speleothem,N/A,N/A,Lapa Doce cave,sisal_203.0_138,680.0,-12.3344,-41.6043,Lapa Doce cave,10.1029/2012gl053936,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Liang Luar,sisal_204.0_139,550.0,-8.53,120.43,Liang Luar,10.1038/ngeo605,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Liang Luar,sisal_204.0_140,550.0,-8.53,120.43,Liang Luar,10.1038/ngeo605,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Liang Luar,sisal_205.0_141,550.0,-8.53,120.43,Liang Luar,10.1038/ngeo605,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Liang Luar,sisal_205.0_142,550.0,-8.53,120.43,Liang Luar,10.1038/ngeo605,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Yok Balum cave,sisal_209.0_143,336.0,16.2086,-89.0735,Yok Balum cave,10.1126/science.1226299,SISAL v3,aragonite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Yok Balum cave,sisal_209.0_144,336.0,16.2086,-89.0735,Yok Balum cave,10.1126/science.1226299,SISAL v3,aragonite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Yok Balum cave,sisal_209.0_145,336.0,16.2086,-89.0735,Yok Balum cave,10.1126/science.1226299,SISAL v3,aragonite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Yok Balum cave,sisal_210.0_146,336.0,16.2086,-89.0735,Yok Balum cave,10.1038/ngeo2353,SISAL v3,aragonite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Yok Balum cave,sisal_210.0_147,336.0,16.2086,-89.0735,Yok Balum cave,10.1038/ngeo2353,SISAL v3,aragonite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Yok Balum cave,sisal_210.0_148,336.0,16.2086,-89.0735,Yok Balum cave,10.1038/ngeo2353,SISAL v3,aragonite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Liang Luar,sisal_226.0_149,550.0,-8.53,120.43,Liang Luar,10.1038/ncomms11719,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Liang Luar,sisal_226.0_150,550.0,-8.53,120.43,Liang Luar,10.1038/ncomms11719,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,temperature,temperature - manually assigned by DoD2k authors for paleoData_proxy = Mg/Ca,Liang Luar,sisal_226.0_151,550.0,-8.53,120.43,Liang Luar,10.1038/ncomms11719,SISAL v3,calcite,Mg/Ca,N/A,mmol/mol,CE
speleothem,N/A,N/A,Liang Luar,sisal_226.0_152,550.0,-8.53,120.43,Liang Luar,10.1038/ncomms11719,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Liang Luar,sisal_227.0_153,550.0,-8.53,120.43,Liang Luar,10.1038/ncomms11719,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Liang Luar,sisal_227.0_154,550.0,-8.53,120.43,Liang Luar,10.1038/ncomms11719,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Liang Luar,sisal_227.0_155,550.0,-8.53,120.43,Liang Luar,10.1038/ncomms11719,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Bukit Assam cave,sisal_237.0_156,150.0,4.03,114.8,Bukit Assam cave,10.1038/nature06164,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Bukit Assam cave,sisal_237.0_157,150.0,4.03,114.8,Bukit Assam cave,10.1038/nature06164,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Bukit Assam cave,sisal_238.0_158,150.0,4.03,114.8,Bukit Assam cave,10.1016/j.epsl.2016.02.050,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Bukit Assam cave,sisal_238.0_159,150.0,4.03,114.8,Bukit Assam cave,10.1016/j.epsl.2016.02.050,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Bukit Assam cave,sisal_238.0_160,150.0,4.03,114.8,Bukit Assam cave,10.1016/j.epsl.2016.02.050,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Bunker cave,sisal_240.0_161,184.0,51.3675,7.6647,Bunker cave,10.5194/cp-8-1751-2012,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Bunker cave,sisal_240.0_162,184.0,51.3675,7.6647,Bunker cave,10.5194/cp-8-1751-2012,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,temperature,temperature - manually assigned by DoD2k authors for paleoData_proxy = Mg/Ca,Bunker cave,sisal_240.0_163,184.0,51.3675,7.6647,Bunker cave,10.5194/cp-8-1751-2012,SISAL v3,calcite,Mg/Ca,N/A,mmol/mol,CE
speleothem,N/A,N/A,Bunker cave,sisal_240.0_164,184.0,51.3675,7.6647,Bunker cave,10.5194/cp-8-1751-2012,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Bunker cave,sisal_242.0_165,184.0,51.3675,7.6647,Bunker cave,10.5194/cp-8-1751-2012,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Bunker cave,sisal_242.0_166,184.0,51.3675,7.6647,Bunker cave,10.5194/cp-8-1751-2012,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,temperature,temperature - manually assigned by DoD2k authors for paleoData_proxy = Mg/Ca,Bunker cave,sisal_242.0_167,184.0,51.3675,7.6647,Bunker cave,10.5194/cp-8-1751-2012,SISAL v3,calcite,Mg/Ca,N/A,mmol/mol,CE
speleothem,N/A,N/A,Bunker cave,sisal_242.0_168,184.0,51.3675,7.6647,Bunker cave,10.5194/cp-8-1751-2012,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Cueva de Asiul,sisal_249.0_169,285.0,43.32,-3.59,Cueva de Asiul,10.1038/srep24745,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Cueva de Asiul,sisal_249.0_170,285.0,43.32,-3.59,Cueva de Asiul,10.1038/srep24745,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Heshang cave,sisal_253.0_171,294.0,30.45,110.4167,Heshang cave,10.1016/j.epsl.2007.10.015,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Heshang cave,sisal_253.0_172,294.0,30.45,110.4167,Heshang cave,10.1016/j.epsl.2007.10.015,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Heshang cave,sisal_253.0_173,294.0,30.45,110.4167,Heshang cave,10.1016/j.epsl.2007.10.015,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Buckeye creek,sisal_271.0_174,600.0,37.98,-80.4,Buckeye creek,10.1016/j.epsl.2010.04.002,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Buckeye creek,sisal_271.0_175,600.0,37.98,-80.4,Buckeye creek,10.1016/j.epsl.2010.04.002,SISAL v3,mixed,d13C,N/A,permil,CE
speleothem,N/A,N/A,Buckeye creek,sisal_271.0_176,600.0,37.98,-80.4,Buckeye creek,10.1016/j.epsl.2010.04.002,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Buckeye creek,sisal_272.0_177,600.0,37.98,-80.4,Buckeye creek,10.1016/j.epsl.2010.04.002,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Buckeye creek,sisal_272.0_178,600.0,37.98,-80.4,Buckeye creek,10.1016/j.epsl.2010.04.002,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Buckeye creek,sisal_273.0_179,600.0,37.98,-80.4,Buckeye creek,10.1016/j.epsl.2010.04.002,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Buckeye creek,sisal_273.0_180,600.0,37.98,-80.4,Buckeye creek,10.1016/j.epsl.2010.04.002,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Grotta di Carburangeli,sisal_277.0_181,22.0,38.1665,13.1603,Grotta di Carburangeli,10.1016/j.yqres.2006.05.003,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Grotta di Carburangeli,sisal_277.0_182,22.0,38.1665,13.1603,Grotta di Carburangeli,10.1016/j.yqres.2006.05.003,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Grotta di Carburangeli,sisal_277.0_183,22.0,38.1665,13.1603,Grotta di Carburangeli,10.1016/j.yqres.2006.05.003,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Dandak cave,sisal_278.0_184,400.0,19.0,82.0,Dandak cave,10.1016/j.epsl.2009.12.017,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Dandak cave,sisal_278.0_185,400.0,19.0,82.0,Dandak cave,10.1016/j.epsl.2009.12.017,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Dandak cave,sisal_278.0_186,400.0,19.0,82.0,Dandak cave,10.1016/j.epsl.2009.12.017,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Juxtlahuaca cave,sisal_286.0_187,934.0,17.4,-99.2,Juxtlahuaca cave,10.1130/g32471.1,SISAL v3,aragonite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Juxtlahuaca cave,sisal_286.0_188,934.0,17.4,-99.2,Juxtlahuaca cave,10.1130/g32471.1,SISAL v3,aragonite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Juxtlahuaca cave,sisal_289.0_189,934.0,17.4,-99.2,Juxtlahuaca cave,10.1016/j.quascirev.2016.11.012,SISAL v3,aragonite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Juxtlahuaca cave,sisal_289.0_190,934.0,17.4,-99.2,Juxtlahuaca cave,10.1016/j.quascirev.2016.11.012,SISAL v3,aragonite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Kinderlinskaya cave,sisal_291.0_191,240.0,54.15,56.85,Kinderlinskaya cave,10.1038/ngeo2953,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Kinderlinskaya cave,sisal_291.0_192,240.0,54.15,56.85,Kinderlinskaya cave,10.1038/ngeo2953,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Kinderlinskaya cave,sisal_291.0_193,240.0,54.15,56.85,Kinderlinskaya cave,10.1038/ngeo2953,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Oregon caves national monument,sisal_294.0_194,1300.0,42.0981,-123.4072,Oregon caves national monument,10.1038/ncomms2222,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Oregon caves national monument,sisal_294.0_195,1300.0,42.0981,-123.4072,Oregon caves national monument,10.1038/ncomms2222,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Oregon caves national monument,sisal_294.0_196,1300.0,42.0981,-123.4072,Oregon caves national monument,10.1038/ncomms2222,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Sanbao cave,sisal_298.0_197,1900.0,31.667,110.4333,Sanbao cave,10.1177/0959683609350393,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Sanbao cave,sisal_298.0_198,1900.0,31.667,110.4333,Sanbao cave,10.1177/0959683609350393,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Sofular cave,sisal_305.0_199,440.0,41.4167,31.9333,Sofular cave,10.1029/2009gl040050,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Sofular cave,sisal_305.0_200,440.0,41.4167,31.9333,Sofular cave,10.1029/2009gl040050,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Sofular cave,sisal_305.0_201,440.0,41.4167,31.9333,Sofular cave,10.1029/2009gl040050,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Cova da Arcoia,sisal_310.0_202,1240.0,42.61,-7.09,Cova da Arcoia,10.1016/j.palaeo.2011.02.030,SISAL v3,mixed,d18O,N/A,permil,CE
speleothem,N/A,N/A,Cova da Arcoia,sisal_310.0_203,1240.0,42.61,-7.09,Cova da Arcoia,10.1016/j.palaeo.2011.02.030,SISAL v3,mixed,d13C,N/A,permil,CE
speleothem,N/A,N/A,Cova da Arcoia,sisal_310.0_204,1240.0,42.61,-7.09,Cova da Arcoia,10.1016/j.palaeo.2011.02.030,SISAL v3,mixed,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Botuverá cave,sisal_311.0_205,180.0,-27.2247,-49.1569,Botuverá cave,10.1016/j.epsl.2016.06.008,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Botuverá cave,sisal_311.0_206,180.0,-27.2247,-49.1569,Botuverá cave,10.1016/j.epsl.2016.06.008,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Botuverá cave,sisal_311.0_207,180.0,-27.2247,-49.1569,Botuverá cave,10.1016/j.epsl.2016.06.008,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Gunung-buda cave (snail shell cave),sisal_319.0_208,150.0,4.02,114.48,Gunung-buda cave (snail shell cave),10.1038/nature06164,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Gunung-buda cave (snail shell cave),sisal_319.0_209,150.0,4.02,114.48,Gunung-buda cave (snail shell cave),10.1038/nature06164,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Jhumar cave,sisal_328.0_210,600.0,18.8667,81.8667,Jhumar cave,10.1029/2011gl047713,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Jhumar cave,sisal_328.0_211,600.0,18.8667,81.8667,Jhumar cave,10.1029/2011gl047713,SISAL v3,calcite,d13C,N/A,permil,CE
speleothem,N/A,N/A,Jhumar cave,sisal_328.0_212,600.0,18.8667,81.8667,Jhumar cave,10.1029/2011gl047713,SISAL v3,calcite,growth rate,N/A,mm/year,CE
speleothem,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,Jiuxian cave,sisal_329.0_213,1495.0,33.5667,109.1,Jiuxian cave,10.1016/j.epsl.2009.12.039,SISAL v3,calcite,d18O,N/A,permil,CE
speleothem,N/A,N/A,Jiuxian cave,sisal_329.0_214,1495.0,33.5667,109.1,Jiuxian cave,10.1016/j.epsl.2009.12.039,SISAL v3,calcite,growth rate,N/A,mm/year,CE
