40.1433
-64.7
34.32
113.965
173
145.817
145.817
-64.7
115.5757
124.833
-162.13
179.2333
167.2
179.2333
-159.8278
143.6819
71.77
55.25
43.58
144.836
179.2333
-64.7
39.5
179.2333
-22.8883
-60.85
151.9772
148.43
98.52
-64.9888
-66.75
-67.001
40.1
-159.2859
-61.49
-162.13
166.04
-88.2497
-86.9508
-86.9508
-159.2859
-157.24
110.656
152.8115
152.8115
152.8115
172.7469
123.5167
134.2503
134.2503
-109.22
113.749
43.6195
43.6195
100.5167
110.667
110.662
110.656
110.692
120.762
117.914
122.15
122.15
-68.3998
-68.3998
-68.3998
-68.3998
-68.3998
-68.3998
-68.3998
110.7531
-174.6423
96.875
96.875
-80.06
-89.1667
173.0333
-91.234
34.9667
-82.05
145.82
167
-80.1715
-80.75
55.4244
-149.8333
70
-157.2473
166.45
7.5833
153
166.9283
113.7683
-109.2131
-80.75
-138.32
43
7.8675
3.92
1.96
0.04
-8.5
-6.5
-4.51
-1.5
2.5
5
-6
-1
1
4
6.5
6.5
-9.75
-37.6299
-36.4033
-41.1374
-49.2167
-43.492
165.4
158.72
85.72
85.72
123.39
0.01
-3.43
6.5
64
-45.72
-8.37
37.35
37.35
37.35
37.35
86.92
-140.5
24
4.8
96.4
-43.83
-37.4
-42.32
90.76
39.7
39.7
-70.36
-73.1
-73.1
-73.1
-26.73
-73.32
86.56
-73.1
-42.32
-73.1
-61.13
-26.73
11.59
-37.32
-43.83
-37.64
-44.58
-26.73
-35.82
-39.62
-35.85
-35.84
17.42
-80.4
11.54
94.32
159.18
6.8478
7.877
7.877
7.877
94.82
112.81
-111.24
-120.08
-124
-124.48
-110.01
-89.14
-110.01
-104.99
-107.99
-122.63
7.94
1.6
-70.8333
8.07
90.2
-51.06
-64.08
-37.6248
-36.3978
-36.5
-45.9116
-44
-46.4837
-46.4837
-42.0004
95.07
79.93
42.4267
-82.5
-82.5
10.8256
-46.18
-140.58
-64.87
-73.1
-77.5
-77.5
-77.5
-77.5
-12.43
-84.25
-38.5
81.4833
-66.75
-68.9
12.8
4.82
-2.55
3.92
1.97
7.22
0.01
8.01
-3.44
3.29
7.22
11.35
8.0461
126
143.5
-75.8
86.57
-88.75
-153.6333
-119.6
18.7
13.73
29.5
32.48
-119.16
-134.8
-89.715
-89.715
-89.715
113.38
34.46
34.46
87.0755
-70.87
-114.4
-94.7
-133.8
29.6
39.72
18.7
112.7167
-110.5999
-70.8758
-70.8869
39.4833
-4.68
99.17
-148.15
-113.1426
14.65
-153.67
140.01
100
27.67
-6.69
12.32
90.6066
96.8838
-136.4
37.7
-76.06
0.53
-119.6
30.28
-107.3
-107.4
115.51
141.8
-117.3
-118.2
-145.82
92.8142
-85.9167
-105.723
73.1833
76.5077
73.26
97.58
39.4333
-97.5338
34.46
51.8
20.6728
-70.38
-116.39
-122.617
25.6275
-146.9297
5.35
-119.16
-73.046
-87.61
11.0166
11.0288
-89.7848
-67.75
5
65.92
-74.45
7.6393
7.6393
-64.7
-64.7
-62.8
65.98
-64.7
-64.7
-20.8631
11.2217
-54.87
-83.26
-83.26
-79.29
-79.29
-79.27
-79.27
-91.42
-91.42
133.44
133.44
125.83
125.83
-75.16
-75.16
-24.08
9.38
9.38
-9.5083
119.2
119.2
-17.82
-17.82
-17.82
-17.82
17.8986
-13.9
-13.9
115.2
115.2
119.08
119.08
117.48
117.48
-76.32
-76.32
-76.28
-76.28
-8.9883
-8.9883
-8.9883
-8.9883
119.078
6.7672
5.25
4.03
4.03
4.03
4.03
-75.201
-75.201
6.7672
6.7672
74.9993
74.9993
120.917
120.917
-48.7223
-48.7223
-48.7223
-48.7223
-48.7223
-19.536
-19.536
-9.33
-9.33
-50.2427
-50.2427
-50.2427
-50.2427
-53.965
-57.62
-57.62
-64.94
-64.94
-64.94
-64.94
117.3833
24.0983
-16.6
35.03
-92.25
108.08
-49.16
11.67
10
108.08
-105.1667
-92.3
-92.3
54.3
-49.16
110.416
-80.4
-77.31
105
31.934
120.433
-77.183
-77.183
82
-89.47
14.16
-99.92
10.55
90.07
-123.4072
11.67
-89.0735
-99.2
-41.57
-104.26
120.433
-77.3
-75.79
-75.79
-99.2
-118.78
167
17.883
29.11
-77.35
-77.35
115.9
-91.97
-91.97
-91.97
-77.95
-77.95
-75.75
-76.83
-85
74.98
8.6
8.77
60
-118
107.6333
-85.35
-69.2
-69.2
-66
-66
91.5167
82.33
82.33
76.93
81.93
89.04
101.2
101.2
101.2
101.2
101.2
101.2
-105
-68.716
104.1
104.1
104.1
104.1
104.1
-95
-124.0683
-124.0683
-124.0683
-124.0683
-124.0683
-124.0683
-124.0767
-124.0767
-124.0767
-124.0767
-124.0767
-124.0767
-124.0467
-124.0467
-124.0467
-124.0467
-124.0467
-124.0467
-124.0467
-124.0467
-133.8
90
86
100
1.0025
-66.3
-71.2
-4.228
-4.1515
0.3
2.6667
96.43
95.07
15.26
97.033
77.2167
-70.1167
85.183
79.85
-74.0167
-74.0167
-89.6
-84.1833
-84.1833
-94.6333
-138.32
159.06
-67.77
86.96
94.82
-38.5
162.53
-57.69
167.68
169.08
-111.92
-95.65
144.39
-86.9
106.83
93.38
-161.7
95.62
102.17
10.8256
-38.46
134.3667
-160.4167
34.1878
37.7
-70.086
-37.6935
-37.6935
-37.6935
113.3128
93.95
-89.4833
-120.0392
37.5333
75.1961
-89.4833
75.0572
-88.75
-88.75
-89.67
-89.67
-1.4167
48.5553
-50.98
-50.98
100
8.8225
10.7378
10.7378
11.2217
9.5
9.5
9.38
119.45
39.4478
39.3646
