datasetId,archiveType,dataSetName,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,interpretation_direction,interpretation_seasonality,interpretation_variable,interpretation_variableDetail,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,paleoData_variableName,yearUnits
FE23_southamerica_arge028,Wood,southamerica_arge028,600.0,-50.416666666666664,-72.75,CerroBuenosAires,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge028-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Boninsegna,ring width,NOPU,standardized_anomalies,ring width,CE
FE23_southamerica_arge029,Wood,southamerica_arge029,1700.0,-40.333333333333336,-71.23333333333333,ChapelcoSanMartindelosAndes,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge029-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Lazzarini,ring width,NOPU,standardized_anomalies,ring width,CE
FE23_southamerica_arge030,Wood,southamerica_arge030,550.0,-42.15,-71.55,RioCisneChubut,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge030-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Boninsegna,ring width,FICU,standardized_anomalies,ring width,CE
FE23_southamerica_arge031,Wood,southamerica_arge031,20.0,-54.7,-64.66666666666667,BahiaCrossleyIsladelosEstados,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge031-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Boninsegna,ring width,NOBE,standardized_anomalies,ring width,CE
FE23_southamerica_arge032,Wood,southamerica_arge032,1700.0,-24.6,-64.58333333333333,FincadelReySalta,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge032-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,ring width,CEAN,standardized_anomalies,ring width,CE
FE23_southamerica_arge033,Wood,southamerica_arge033,250.0,-54.43333333333333,-67.91666666666667,EstanciaCarmenCamino,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge033-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Boninsegna,ring width,NOPU,standardized_anomalies,ring width,CE
FE23_southamerica_arge034,Wood,southamerica_arge034,250.0,-54.05,-68.56666666666666,EstanciaSanJusto,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge034-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Boninsegna,ring width,NOPU,standardized_anomalies,ring width,CE
FE23_southamerica_arge035,Wood,southamerica_arge035,900.0,-27.7,-65.78333333333333,DiqueEscabaTucuman,N/A,N/A,moisture,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge035-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,ring width,JGAU,standardized_anomalies,ring width,CE
FE23_southamerica_arge036,Wood,southamerica_arge036,700.0,-54.68333333333333,-67.83333333333333,EstacionMicroondas,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge036-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Boninsegna,ring width,NOPU,standardized_anomalies,ring width,CE
FE23_southamerica_arge037,Wood,southamerica_arge037,1000.0,-45.0,-71.5,LagoFontanaChubut,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge037-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Roig,ring width,NOPU,standardized_anomalies,ring width,CE
FE23_southamerica_arge038,Wood,southamerica_arge038,700.0,-54.65,-67.86666666666666,PasoGaribaldi,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge038-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Boninsegna,ring width,NOPU,standardized_anomalies,ring width,CE
FE23_southamerica_arge039,Wood,southamerica_arge039,1200.0,-41.166666666666664,-71.93333333333334,GlaciarFrias,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge039-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,ring width,NOPU,standardized_anomalies,ring width,CE
FE23_southamerica_arge040,Wood,southamerica_arge040,30.0,-54.916666666666664,-67.33333333333333,EstanciaHarberton,N/A,N/A,N/A,N/A,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge040-noaa.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Boninsegna,ring width,NOBE,standardized_anomalies,ring width,CE
