index 1,index 2,ID 1,ID 2,correlation,distance (km)
225,4509,FE23_asia_russ137w,dod2k_composite_st_pages2k_Asia_011_pages2k_Asia_012,0.9968733897185018,0.37072945852236205
2975,3468,iso2k_IC09OPAN01A,pages2k_Arc_089,0.9865701575318525,0.0
3419,3420,pages2k_Ant_031,pages2k_Ant_031dD,0.9929273845409058,0.0
