index 1,index 2,ID 1,ID 2,correlation,distance (km)
325,5160,pages2k_610,iso2k_1199,0.9999999999999998,0.0
332,4579,pages2k_626,FE23_northamerica_usa_wa071,0.9790599696794636,3.6691109671311533
363,2117,pages2k_691,FE23_northamerica_canada_cana062,0.9355131525198873,3.8470954123399754
367,374,pages2k_698,pages2k_711,0.9495395915750311,0.0
368,375,pages2k_699,pages2k_712,0.9999999999999999,0.0
385,4988,pages2k_730,iso2k_396,1.0,5.414343588593776
387,4664,pages2k_736,FE23_northamerica_usa_wy024,0.9937765458543834,3.2176480591281234
392,399,pages2k_744,pages2k_757,0.9999999999999999,0.0
421,429,pages2k_799,pages2k_814,0.9981216869748271,0.0
422,2274,pages2k_800,FE23_northamerica_canada_cana234,0.9890384832658763,4.413706727317208
430,5010,pages2k_818,iso2k_488,1.0,0.0
435,437,pages2k_827,pages2k_830,1.0,0.0
438,1151,pages2k_831,pages2k_2220,0.9910287300605733,0.0
438,3225,pages2k_831,FE23_asia_russ127w,0.9938897185424319,0.23755598128809655
449,4468,pages2k_857,FE23_northamerica_usa_ut511,0.9930030347228271,4.779603504757881
454,461,pages2k_865,pages2k_878,0.9999999999999999,0.0
463,5129,pages2k_881,iso2k_1010,0.9999999999999999,7.831443798552019
466,467,pages2k_893,pages2k_895,0.9978787318889243,0.0
466,471,pages2k_893,pages2k_900,0.9978787318889243,0.0
467,471,pages2k_895,pages2k_900,1.0,0.0
490,4778,pages2k_940,ch2k_DR99ABR01_264,0.999986874828454,0.0
490,4779,pages2k_940,ch2k_DR99ABR01_266,0.999986874828454,0.0
490,4920,pages2k_940,iso2k_91,0.999986874828454,0.0
493,4923,pages2k_945,iso2k_100,0.9999999998786474,0.0
501,5053,pages2k_960,iso2k_641,0.9999999999999999,1.4788881660628725
510,4326,pages2k_982,FE23_northamerica_usa_or042,0.9964512838580512,4.592357698872727
515,522,pages2k_990,pages2k_1003,1.0,0.0
523,5054,pages2k_1004,iso2k_644,1.0,0.0
534,3594,pages2k_1026,FE23_northamerica_usa_az553,0.9894357030333739,3.706446234061719
539,546,pages2k_1034,pages2k_1047,1.0,0.0
547,5164,pages2k_1048,iso2k_1212,0.9999999999444489,0.08120329462182123
555,561,pages2k_1064,pages2k_1076,1.0,0.0
565,4106,pages2k_1089,FE23_northamerica_usa_mt112,0.9906780912896159,1.3032489760048571
565,4107,pages2k_1089,FE23_northamerica_usa_mt113,0.8759857906162316,1.3032489760048571
576,5139,pages2k_1108,iso2k_1060,1.0,0.0
579,2210,pages2k_1116,FE23_northamerica_canada_cana170w,0.9012973226223435,2.963034008750589
584,591,pages2k_1124,pages2k_1137,1.0,0.0
595,4706,pages2k_1147,ch2k_DA06MAF01_78,1.0,0.0
595,4712,pages2k_1147,ch2k_DA06MAF02_104,0.9999999999999999,0.0
595,5278,pages2k_1147,iso2k_1748,1.0,0.0
598,600,pages2k_1153,pages2k_1156,0.9967946398784733,0.0
598,603,pages2k_1153,pages2k_1160,0.9969118556506821,0.0
599,602,pages2k_1155,pages2k_1159,1.0,0.0
600,603,pages2k_1156,pages2k_1160,0.9999999999999999,0.0
611,618,pages2k_1175,pages2k_1188,0.9951951317439017,0.0
628,3834,pages2k_1209,FE23_northamerica_usa_co553,0.9848164514971334,4.686190390758007
633,640,pages2k_1217,pages2k_1230,1.0,0.0
651,2151,pages2k_1252,FE23_northamerica_canada_cana096,0.9976191515076486,5.559669351093426
656,663,pages2k_1260,pages2k_1273,1.0,0.0
664,5241,pages2k_1274,iso2k_1577,1.0,0.0
