index 1,index 2,ID 1,ID 2,correlation,distance (km)
480,3633,pages2k_Ocean2kHR_178,ch2k_CO93TAR01408_187,1.0,123.6627118259845
480,3788,pages2k_Ocean2kHR_178,iso2k_Ocean2kHR_178,1.0,123.8643982168836
483,3470,pages2k_Ocean2kHR_139,ch2k_NU11PAL0152_24,0.9999312398195646,0.4697858835846662
483,3728,pages2k_Ocean2kHR_139,iso2k_Ocean2kHR_139,0.9973624471178902,0.0
483,3753,pages2k_Ocean2kHR_139,iso2k_Ocean2kHR_160,0.9999312398195646,0.0
486,920,pages2k_NAm_1204,FE23_northamerica_canada_cana096,0.9976191515076486,5.559669351093426
492,3644,pages2k_Ocean2kHR_138,ch2k_LI94SEC01436_198,1.0,6.617067939395949
492,3791,pages2k_Ocean2kHR_138,iso2k_Ocean2kHR_138,1.0,6.438098381259136
496,3467,pages2k_Ocean2kHR_135,ch2k_EV98KIR0144_21,1.0,36.14908095938721
496,3799,pages2k_Ocean2kHR_135,iso2k_Ocean2kHR_135,1.0,0.0
497,4125,pages2k_Eur_001,iso2k_SP05MAAT01A,1.0,5.414343588593776
499,2151,pages2k_NAm_256,FE23_northamerica_usa_ak060,0.9777961919437125,2.9785411732486518
503,3840,pages2k_Ant_005,iso2k_IC02MUBI01A,1.0,0.0
509,1782,pages2k_Asia_175,FE23_asia_nepa030,0.9916781050417348,36.29800171679413
512,3570,pages2k_Ocean2kHR_150,ch2k_LI06RAR02270_124,1.0,0.0
514,3605,pages2k_Ocean2kHR_125,ch2k_DR00NBB01348_159,0.9999999999999998,268.7681071631177
516,3731,pages2k_Ocean2kHR_157,iso2k_Ocean2kHR_157,0.9999999999999999,0.0
517,2062,pages2k_Asia_049,FE23_asia_chin005,0.992520648285935,37.297630959854516
518,2148,pages2k_NAm_232,FE23_northamerica_usa_ak057,0.9986759093327194,1.8527989414495474
519,3434,pages2k_NAm_3688,FE23_northamerica_usa_wy025,0.972318508980092,4.425327559545402
523,4166,pages2k_Ocean2kHR_112,iso2k_Ocean2kHR_112,1.0,32.64133526949729
530,3883,pages2k_Ant_025,iso2k_IC11STTA01A,0.9999999993592802,0.0
531,3374,pages2k_NAm_3520,FE23_northamerica_usa_wa097,0.9933066574854877,3.727634529190587
536,1047,pages2k_NAm_1708,FE23_northamerica_canada_cana238,0.9997808243683045,3.5216567655985758
546,2004,pages2k_Asia_012,FE23_asia_russ137w,0.9906285936546567,0.37072945852236205
547,3639,pages2k_Ocean2kHR_133,ch2k_QU96ESV01422_193,1.0,1.0734720312673933
547,3793,pages2k_Ocean2kHR_133,iso2k_Ocean2kHR_133,1.0,1.0734720312673933
550,3868,pages2k_Arc_056,iso2k_IC09VIRE01A,1.0,0.0
554,3635,pages2k_Ocean2kHR_001,ch2k_CO00MAL01412_189,0.9999999999999999,8.014525191698624
554,3718,pages2k_Ocean2kHR_001,iso2k_Ocean2kHR_001,0.9999999999999999,7.831443798552019
556,3880,pages2k_Arc_151,iso2k_IC11KIPW01A,0.9999999995576067,0.0
585,3848,pages2k_Arc_018,iso2k_IC05ISAU01A,1.0,0.392681883222941
587,3578,pages2k_Ocean2kHR_124,ch2k_DR00KSB01286_132,1.0,264.68929990047315
587,3719,pages2k_Ocean2kHR_124,iso2k_Ocean2kHR_124,1.0,246.56798151915035
589,590,pages2k_Ant_031dD,pages2k_Ant_031,0.9929273845409058,0.0
592,3564,pages2k_Ocean2kHR_134,ch2k_DE12ANC01258_118,0.9988073192203925,0.8847115797978425
593,3735,pages2k_Ocean2kHR_013,iso2k_Ocean2kHR_013,0.9999999999999999,0.0
595,915,pages2k_NAm_1108,FE23_northamerica_canada_cana091,0.9674400553180403,3.197082790629511
597,3480,pages2k_Ocean2kHR_096,ch2k_HE08LRA0176_34,0.9999999922133574,0.0
597,3748,pages2k_Ocean2kHR_096,iso2k_Ocean2kHR_096,0.9999999922133574,0.0
600,1994,pages2k_Asia_019,FE23_asia_russ127w,0.9883046822070582,0.23755598128809655
601,4245,pages2k_Ant_026,iso2k_IC02STTA02A,1.0,0.0
608,4167,pages2k_Ocean2kHR_114,iso2k_SS05ROTN02A,0.9999999999999999,52.94485066290171
612,2604,pages2k_NAm_2500,FE23_northamerica_usa_co554,0.9663565642909764,3.978640208073092
615,2184,pages2k_NAm_388,FE23_northamerica_usa_ak094,0.9838935021941124,5.851894956811684
620,3834,pages2k_Asia_236,iso2k_IC00THDS03A,1.0,0.0
626,2161,pages2k_NAm_280,FE23_northamerica_usa_ak070,0.9637690332839383,2.0092840563554346
628,3349,pages2k_NAm_3412,FE23_northamerica_usa_wa072,0.9704772757445584,5.214518434917766
629,1043,pages2k_NAm_1660,FE23_northamerica_canada_cana234,0.9890384832658766,4.413706727317208
633,3543,pages2k_Ocean2kHR_191,ch2k_WE09ARR01210_97,1.0,0.5077625559620448
634,3542,pages2k_Ocean2kHR_190,ch2k_WE09ARR01208_96,0.9999999999999999,0.5077625559620448
635,3559,pages2k_Ocean2kHR_098,ch2k_HE10GUA01246_113,0.9999903684972697,0.0
636,3558,pages2k_Ocean2kHR_097,ch2k_HE10GUA01244_112,0.9999993553490845,0.0
636,3752,pages2k_Ocean2kHR_097,iso2k_Ocean2kHR_097,0.9999999953474713,0.0
638,3630,pages2k_Ocean2kHR_194,ch2k_CA07FLI01402_184,1.0,0.0
639,3629,pages2k_Ocean2kHR_193,ch2k_CA07FLI01400_183,0.9999999999999998,0.0
639,3745,pages2k_Ocean2kHR_193,iso2k_Ocean2kHR_193,0.9999999999999998,0.0
640,3832,pages2k_Ant_035,iso2k_IC00STTY01A,0.9999999999999999,0.0
645,3567,pages2k_Ocean2kHR_167,ch2k_DR99ABR01264_121,0.9999868748284537,0.0
645,3568,pages2k_Ocean2kHR_167,ch2k_DR99ABR01266_122,0.9999868748284537,0.0
645,3802,pages2k_Ocean2kHR_167,iso2k_CO99DRGB01A,0.9999868748284537,0.0
646,3550,pages2k_Ocean2kHR_107,ch2k_MO06PED01226_104,1.0,0.1809429642245807
646,3742,pages2k_Ocean2kHR_107,iso2k_Ocean2kHR_107,1.0,1.1119762877766939
